accession,genome_size_bp,year,taxonomy_id,kingdom,phylum,class,order,family,genus,species,title
PV870859,151105,2025,268906,NA,NA,NA,NA,NA,NA,NA,"Salvia fruticosa voucher 2505 chloroplast, complete genome"
PV870858,151720,2025,268904,NA,NA,NA,NA,NA,NA,NA,"Salvia eremostachya voucher 2504 chloroplast, complete genome"
PV870857,151727,2025,207754,NA,NA,NA,NA,NA,NA,NA,"Salvia dorrii voucher 2503 chloroplast, complete genome"
PV870856,151039,2025,268887,NA,NA,NA,NA,NA,NA,NA,"Salvia amarissima voucher 2502 chloroplast, complete genome"
PV870855,151252,2025,49207,NA,NA,NA,NA,NA,NA,NA,"Salvia aethiopis voucher 2501 chloroplast, complete genome"
PV862208,162801,2025,310423,NA,NA,NA,NA,NA,NA,NA,"Jasminum multiflorum chloroplast, complete genome"
PV862207,163680,2025,660624,NA,NA,NA,NA,NA,NA,NA,"Jasminum sambac cultivar Grand Duke chloroplast, complete genome"
PV862206,163405,2025,660624,NA,NA,NA,NA,NA,NA,NA,"Jasminum sambac cultivar Maid chloroplast, complete genome"
PV833100,161062,2025,3076540,NA,NA,NA,NA,NA,NA,NA,"Engelhardia unijuga isolate cpLYHQ3A chloroplast, complete genome"
PV833099,161062,2025,3076540,NA,NA,NA,NA,NA,NA,NA,"Engelhardia unijuga isolate cpLYHQ2A chloroplast, complete genome"
PV833098,161501,2025,139932,NA,NA,NA,NA,NA,NA,NA,"Engelhardia roxburghiana isolate cpHQ3A chloroplast, complete genome"
PV833097,161688,2025,139932,NA,NA,NA,NA,NA,NA,NA,"Engelhardia roxburghiana isolate cpHQ2A chloroplast, complete genome"
PV946886,155530,2025,244089,NA,NA,NA,NA,NA,NA,NA,"Tournefortia sibirica chloroplast, complete genome"
PV929694,158643,2025,208875,NA,NA,NA,NA,NA,NA,NA,"Myriophyllum ussuriense isolate WSL chloroplast, complete genome"
PV929692,159773,2025,434565,NA,NA,NA,NA,NA,NA,NA,"Myriophyllum papillosum isolate RT chloroplast, complete genome"
PV600490,151288,2025,1903206,NA,NA,NA,NA,NA,NA,NA,"Artemisia ifranensis isolate 6DEHV1Z051 chloroplast, complete genome"
OR801117,149675,2025,161934,NA,NA,NA,NA,NA,NA,NA,"Beta vulgaris cultivar Fengmingyazhi chloroplast, complete genome"
OR801116,149723,2025,161934,NA,NA,NA,NA,NA,NA,NA,"Beta vulgaris cultivar Xingdong chloroplast, complete genome"
OR801115,149723,2025,161934,NA,NA,NA,NA,NA,NA,NA,"Beta vulgaris cultivar Stong chloroplast, complete genome"
OR801114,150216,2025,161934,NA,NA,NA,NA,NA,NA,NA,"Beta vulgaris cultivar Jinxing chloroplast, complete genome"
OM048110,131540,2022,383670,NA,NA,NA,NA,NA,NA,NA,"Telfairia occidentalis chloroplast, complete genome"
PV822557,152593,2025,227196,NA,NA,NA,NA,NA,NA,NA,"Melanodendron integrifolium isolate MPTP2014017 chloroplast, complete genome"
PV822556,152608,2025,227368,NA,NA,NA,NA,NA,NA,NA,"Commidendrum spurium isolate QC2022-Cspu-1-1 chloroplast, complete genome"
PV822555,152592,2025,227194,NA,NA,NA,NA,NA,NA,NA,"Commidendrum rotundifolium isolate QC2022-Crot-21-1 chloroplast, complete genome"
PV821920,156620,2025,147926,NA,NA,NA,NA,NA,NA,NA,"Camellia nitidissima chloroplast, complete genome"
PV821919,156775,2025,1082390,NA,NA,NA,NA,NA,NA,NA,"Camellia fangchengensis chloroplast, complete genome"
PV821918,156701,2025,301147,NA,NA,NA,NA,NA,NA,NA,"Camellia furfuracea chloroplast, complete genome"
PV944218,146299,2025,296033,NA,NA,NA,NA,NA,NA,NA,"Cathetus virgatus chloroplast, complete genome"
PV944217,166976,2025,3020221,NA,NA,NA,NA,NA,NA,NA,"Adenophora pinifolia chloroplast, complete genome"
PV929715,167204,2025,458697,NA,NA,NA,NA,NA,NA,NA,"Typhonium flagelliforme cultivar mutant Tipobio Bogor chloroplast, complete genome"
PV929714,167195,2025,458697,NA,NA,NA,NA,NA,NA,NA,"Typhonium flagelliforme cultivar wild-type Bogor chloroplast, complete genome"
PV938070,157553,2025,283120,NA,NA,NA,NA,NA,NA,NA,"Flueggea suffruticosa chloroplast, complete genome"
PV938069,150844,2025,159666,NA,NA,NA,NA,NA,NA,NA,"Coreopsis lanceolata chloroplast, complete genome"
PV798115,171017,2025,3428618,NA,NA,NA,NA,NA,NA,NA,"Cryptocoryne tirtadinatae chloroplast, complete genome"
PP722976,158033,2025,13508,NA,NA,NA,NA,NA,NA,NA,"Enkianthus campanulatus chloroplast, complete genome"
PV026107,156610,2025,183942,NA,NA,NA,NA,NA,NA,NA,"Centranthus trinervis isolate CT25 chloroplast, complete genome"
PP952511,155562,2025,4113,NA,NA,NA,NA,NA,NA,NA,"Solanum tuberosum chloroplast, complete genome"
PP952510,155461,2025,4081,NA,NA,NA,NA,NA,NA,NA,"Solanum lycopersicum chloroplast, complete genome"
PP952509,155203,2025,45834,NA,NA,NA,NA,NA,NA,NA,"Solanum dulcamara chloroplast, complete genome"
PP952508,155487,2025,416544,NA,NA,NA,NA,NA,NA,NA,"Sclerophylax spinescens chloroplast, complete genome"
PP952507,156715,2025,126903,NA,NA,NA,NA,NA,NA,NA,"Physalis peruviana chloroplast, complete genome"
PP952506,157007,2025,2815732,NA,NA,NA,NA,NA,NA,NA,"Physalis grisea chloroplast, complete genome"
PP952505,155358,2025,374033,NA,NA,NA,NA,NA,NA,NA,"Nolana paradoxa chloroplast, complete genome"
PP952504,155943,2025,49451,NA,NA,NA,NA,NA,NA,NA,"Nicotiana attenuata chloroplast, complete genome"
PP952503,155696,2025,127640,NA,NA,NA,NA,NA,NA,NA,"Lycium torreyi chloroplast, complete genome"
PP952502,156034,2025,155084,NA,NA,NA,NA,NA,NA,NA,"Lycium tetrandrum chloroplast, complete genome"
PP952501,155717,2025,343892,NA,NA,NA,NA,NA,NA,NA,"Lycium tenuispinosum chloroplast, complete genome"
PP952500,155877,2025,127639,NA,NA,NA,NA,NA,NA,NA,"Lycium shockleyi chloroplast, complete genome"
PP952499,155763,2025,416539,NA,NA,NA,NA,NA,NA,NA,"Lycium schweinfurthii chloroplast, complete genome"
PP952498,155879,2025,3229913,NA,NA,NA,NA,NA,NA,NA,"Lycium schaffneri chloroplast, complete genome"
PP952497,155775,2025,112880,NA,NA,NA,NA,NA,NA,NA,"Lycium sandwicense chloroplast, complete genome"
PP952496,155071,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum chloroplast, complete genome"
PP952495,155710,2025,3229912,NA,NA,NA,NA,NA,NA,NA,"Lycium brevipes var. brevipes chloroplast, complete genome"
PP952494,155689,2025,416538,NA,NA,NA,NA,NA,NA,NA,"Lycium rachidocladum chloroplast, complete genome"
PP952493,155467,2025,1108001,NA,NA,NA,NA,NA,NA,NA,"Lycium qingshuiheense chloroplast, complete genome"
PP952492,155792,2025,127638,NA,NA,NA,NA,NA,NA,NA,"Lycium puberulum chloroplast, complete genome"
PP952491,155750,2025,127637,NA,NA,NA,NA,NA,NA,NA,"Lycium parishii chloroplast, complete genome"
PP952490,155758,2025,112876,NA,NA,NA,NA,NA,NA,NA,"Lycium pallidum chloroplast, complete genome"
PP952489,155797,2025,343887,NA,NA,NA,NA,NA,NA,NA,"Lycium nodosum chloroplast, complete genome"
PP952488,155760,2025,112875,NA,NA,NA,NA,NA,NA,NA,"Lycium morongii chloroplast, complete genome"
PP952487,155718,2025,3229911,NA,NA,NA,NA,NA,NA,NA,"Lycium megacarpum chloroplast, complete genome"
PP952486,155924,2025,127636,NA,NA,NA,NA,NA,NA,NA,"Lycium macrodon chloroplast, complete genome"
PP952485,155695,2025,343885,NA,NA,NA,NA,NA,NA,NA,"Lycium infaustum chloroplast, complete genome"
PP952484,155712,2025,127635,NA,NA,NA,NA,NA,NA,NA,"Lycium fremontii chloroplast, complete genome"
PP952483,155892,2025,112874,NA,NA,NA,NA,NA,NA,NA,"Lycium ferocissimum chloroplast, complete genome"
PP952482,155618,2025,127634,NA,NA,NA,NA,NA,NA,NA,"Lycium exsertum chloroplast, complete genome"
PP952481,155702,2025,112872,NA,NA,NA,NA,NA,NA,NA,"Lycium elongatum chloroplast, complete genome"
PP952480,155639,2025,3229910,NA,NA,NA,NA,NA,NA,NA,"Lycium densifolium chloroplast, complete genome"
PP952479,155638,2025,942185,NA,NA,NA,NA,NA,NA,NA,"Lycium dasystemum chloroplast, complete genome"
PP952478,155625,2025,1167620,NA,NA,NA,NA,NA,NA,NA,"Lycium cylindricum chloroplast, complete genome"
PP952477,155866,2025,343881,NA,NA,NA,NA,NA,NA,NA,"Lycium cuneatum chloroplast, complete genome"
PP952476,155772,2025,127633,NA,NA,NA,NA,NA,NA,NA,"Lycium cooperi chloroplast, complete genome"
PP952475,155748,2025,155080,NA,NA,NA,NA,NA,NA,NA,"Lycium ciliatum chloroplast, complete genome"
PP952474,155533,2025,112883,NA,NA,NA,NA,NA,NA,NA,"Lycium chinense chloroplast, complete genome"
PP952473,155756,2025,155081,NA,NA,NA,NA,NA,NA,NA,"Lycium chilense chloroplast, complete genome"
PP952472,155953,2025,33116,NA,NA,NA,NA,NA,NA,NA,"Lycium cestroides chloroplast, complete genome"
PP952471,155712,2025,112868,NA,NA,NA,NA,NA,NA,NA,"Lycium carolinianum chloroplast, complete genome"
PP952470,155664,2025,3229909,NA,NA,NA,NA,NA,NA,NA,"Lycium californicum subsp. carinatum chloroplast, complete genome"
PP952469,155749,2025,112867,NA,NA,NA,NA,NA,NA,NA,"Lycium californicum chloroplast, complete genome"
PP952468,155712,2025,127632,NA,NA,NA,NA,NA,NA,NA,"Lycium brevipes chloroplast, complete genome"
PP952467,155604,2025,112864,NA,NA,NA,NA,NA,NA,NA,"Lycium berlandieri chloroplast, complete genome"
PP952466,155656,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum chloroplast, complete genome"
PP952465,155857,2025,343888,NA,NA,NA,NA,NA,NA,NA,"Lycium oxycarpum chloroplast, complete genome"
PP952464,155731,2025,87540,NA,NA,NA,NA,NA,NA,NA,"Lycium andersonii chloroplast, complete genome"
PP952463,155636,2025,112861,NA,NA,NA,NA,NA,NA,NA,"Lycium americanum chloroplast, complete genome"
PP952462,155907,2025,112860,NA,NA,NA,NA,NA,NA,NA,"Lycium ameghinoi chloroplast, complete genome"
PP952461,155919,2025,416523,NA,NA,NA,NA,NA,NA,NA,"Lycium acutifolium chloroplast, complete genome"
PP952460,156033,2025,4079,NA,NA,NA,NA,NA,NA,NA,"Hyoscyamus niger chloroplast, complete genome"
PP952459,155953,2025,4076,NA,NA,NA,NA,NA,NA,NA,"Datura stramonium chloroplast, complete genome"
PP952458,156053,2025,4075,NA,NA,NA,NA,NA,NA,NA,"Datura inoxia chloroplast, complete genome"
PP952457,156899,2025,33114,NA,NA,NA,NA,NA,NA,NA,"Capsicum baccatum chloroplast, complete genome"
PP952456,156747,2025,4072,NA,NA,NA,NA,NA,NA,NA,"Capsicum annuum chloroplast, complete genome"
PP952455,155939,2025,374040,NA,NA,NA,NA,NA,NA,NA,"Brugmansia aurea chloroplast, complete genome"
PP952454,156655,2025,33113,NA,NA,NA,NA,NA,NA,NA,"Atropa belladonna chloroplast, complete genome"
PV933933,158974,2025,4424,NA,NA,NA,NA,NA,NA,NA,"Brasenia schreberi chloroplast, complete genome"
PV929693,158854,2025,208873,NA,NA,NA,NA,NA,NA,NA,"Myriophyllum spicatum isolate SZ chloroplast, complete genome"
PV929691,160199,2025,208876,NA,NA,NA,NA,NA,NA,NA,"Myriophyllum verticillatum isolate HW chloroplast, complete genome"
PV929690,160465,2025,208863,NA,NA,NA,NA,NA,NA,NA,"Myriophyllum aquaticum isolate FL chloroplast, complete genome"
PV929844,154160,2025,1340046,NA,NA,NA,NA,NA,NA,NA,"Callicarpa nudiflora chloroplast, complete genome"
PV929843,158421,2025,161752,NA,NA,NA,NA,NA,NA,NA,"Cercis chuniana chloroplast, complete genome"
PV928964,160185,2025,37334,NA,NA,NA,NA,NA,NA,NA,"Citrus maxima cultivar Siji You chloroplast, complete genome"
PV928963,160121,2025,85571,NA,NA,NA,NA,NA,NA,NA,"Citrus reticulata cultivar Suavissima chloroplast, complete genome"
PV930134,152195,2025,1533225,NA,NA,NA,NA,NA,NA,NA,"Nepeta nuda chloroplast, complete genome"
PV929680,151509,2025,3448845,NA,NA,NA,NA,NA,NA,NA,"Phlomoides anisochila chloroplast, complete genome"
PV928991,153019,2025,1603725,NA,NA,NA,NA,NA,NA,NA,"Flemingia prostrata chloroplast, complete genome"
PV919469,170491,2025,2905994,NA,NA,NA,NA,NA,NA,NA,"Begonia darthvaderiana isolate Bda chloroplast, complete genome"
PQ874770,159543,2025,3391996,NA,NA,NA,NA,NA,NA,NA,"Clematis zandaensis isolate LKJ-FB119246 chloroplast, complete genome"
PQ874769,159699,2025,3391995,NA,NA,NA,NA,NA,NA,NA,"Clematis yunnanensis isolate L.Xie-2024012117 chloroplast, complete genome"
PQ874768,159301,2025,3391994,NA,NA,NA,NA,NA,NA,NA,"Clematis yui isolate Enc870833 chloroplast, complete genome"
PQ874767,159646,2025,1857155,NA,NA,NA,NA,NA,NA,NA,"Clematis viticella isolate XJM2022100701 chloroplast, complete genome"
PQ874766,159682,2025,3391993,NA,NA,NA,NA,NA,NA,NA,"Clematis tsaii isolate kun1231411 chloroplast, complete genome"
PQ874765,159783,2025,3391992,NA,NA,NA,NA,NA,NA,NA,"Clematis tosaensis isolate XL08 chloroplast, complete genome"
PQ874764,159608,2025,1045549,NA,NA,NA,NA,NA,NA,NA,"Clematis patens subsp. tientaiensis isolate TY9-7 chloroplast, complete genome"
PQ874763,159294,2025,231664,NA,NA,NA,NA,NA,NA,NA,"Clematis texensis isolate Wen9749 chloroplast, complete genome"
PQ874762,159609,2025,748703,NA,NA,NA,NA,NA,NA,NA,"Clematis mandshurica isolate Wen10383 chloroplast, complete genome"
PQ874761,159740,2025,231662,NA,NA,NA,NA,NA,NA,NA,"Clematis tashiroi isolate XJM2023122701 chloroplast, complete genome"
PQ874760,159623,2025,3391991,NA,NA,NA,NA,NA,NA,NA,"Clematis tamurae isolate XL06 chloroplast, complete genome"
PQ874759,159630,2025,2984544,NA,NA,NA,NA,NA,NA,NA,"Clematis simensis isolate CPG28513 chloroplast, complete genome"
PQ874758,159633,2025,2984544,NA,NA,NA,NA,NA,NA,NA,"Clematis simensis isolate CPG28329 chloroplast, complete genome"
PQ874757,159735,2025,748714,NA,NA,NA,NA,NA,NA,NA,"Clematis siamensis isolate L.Xie-2023073103 chloroplast, complete genome"
PQ874756,159553,2025,2768812,NA,NA,NA,NA,NA,NA,NA,"Clematis shensiensis isolate 20200916-02 chloroplast, complete genome"
PQ874755,159657,2025,3391990,NA,NA,NA,NA,NA,NA,NA,"Clematis shenlungchiaensis isolate 2024042709 chloroplast, complete genome"
PQ874754,159664,2025,748713,NA,NA,NA,NA,NA,NA,NA,"Clematis rutoides isolate CPG30271 chloroplast, complete genome"
PQ874753,159624,2025,3391989,NA,NA,NA,NA,NA,NA,NA,"Clematis rubifolia isolate L.Xie-20190121-01 chloroplast, complete genome"
PQ874752,159596,2025,748711,NA,NA,NA,NA,NA,NA,NA,"Clematis recta isolate Wen10382 chloroplast, complete genome"
PQ874751,159814,2025,748710,NA,NA,NA,NA,NA,NA,NA,"Clematis ranunculoides isolate L.Xie-20190718-11 chloroplast, complete genome"
PQ874750,159686,2025,3391988,NA,NA,NA,NA,NA,NA,NA,"Clematis qingchengshanica isolate L.Xie-2021012001 chloroplast, complete genome"
PQ874749,159636,2025,2729101,NA,NA,NA,NA,NA,NA,NA,"Clematis pseudopogonandra isolate L.Xie-2019072101 chloroplast, complete genome"
PQ874748,159553,2025,3391987,NA,NA,NA,NA,NA,NA,NA,"Clematis pseudootophora isolate L.Xie-2021071404 chloroplast, complete genome"
PQ874747,159660,2025,748708,NA,NA,NA,NA,NA,NA,NA,"Clematis pogonandra isolate L.Xie-2018081023 chloroplast, complete genome"
PQ874746,159295,2025,748707,NA,NA,NA,NA,NA,NA,NA,"Clematis pitcheri isolate Wen9743 chloroplast, complete genome"
PQ874745,159744,2025,3391986,NA,NA,NA,NA,NA,NA,NA,"Clematis pinchuanensis isolate L.Xie-2024012223 chloroplast, complete genome"
PQ874744,159639,2025,231657,NA,NA,NA,NA,NA,NA,NA,"Clematis pierotii isolate XL05 chloroplast, complete genome"
PQ874743,159520,2025,1907492,NA,NA,NA,NA,NA,NA,NA,"Clematis pashanensis isolate L.Xie-20191121-01 chloroplast, complete genome"
PQ874742,159568,2025,231655,NA,NA,NA,NA,NA,NA,NA,"Clematis orientalis isolate J.He-KS2019082401 chloroplast, complete genome"
PQ874741,159536,2025,2071423,NA,NA,NA,NA,NA,NA,NA,"Clematis occidentalis isolate XL03 chloroplast, complete genome"
PQ874740,159639,2025,2768811,NA,NA,NA,NA,NA,NA,NA,"Clematis obscura isolate Chen11407 chloroplast, complete genome"
PQ874739,159733,2025,1857142,NA,NA,NA,NA,NA,NA,NA,"Clematis napaulensis isolate XJM2024022901 chloroplast, complete genome"
PQ874738,159623,2025,3391121,NA,NA,NA,NA,NA,NA,NA,"Clematis montana var. glabrescens isolate L.Xie-2023073018 chloroplast, complete genome"
PQ874737,159601,2025,748704,NA,NA,NA,NA,NA,NA,NA,"Clematis meyeniana isolate L.Xie-2006059 chloroplast, complete genome"
PQ874736,159641,2025,3391122,NA,NA,NA,NA,NA,NA,NA,"Clematis metouensis isolate L.Xie-2023073101 chloroplast, complete genome"
PQ874735,159719,2025,2946198,NA,NA,NA,NA,NA,NA,NA,"Clematis sp. isolate CPG31598 chloroplast, complete genome"
PQ874734,159846,2025,3391130,NA,NA,NA,NA,NA,NA,NA,"Clematis mauritiana isolate CPG29841 chloroplast, complete genome"
PQ874733,159546,2025,3391129,NA,NA,NA,NA,NA,NA,NA,"Clematis mae isolate YZZ99439 chloroplast, complete genome"
PQ874732,159581,2025,748701,NA,NA,NA,NA,NA,NA,NA,"Clematis linearifolia isolate 2007103 chloroplast, complete genome"
PQ874731,159746,2025,3391128,NA,NA,NA,NA,NA,NA,NA,"Clematis kweichowensis isolate L.Xie-2018081607 chloroplast, complete genome"
PQ874730,159622,2025,1857138,NA,NA,NA,NA,NA,NA,NA,"Clematis koreana isolate L.Xie-2006008 chloroplast, complete genome"
PQ874729,159714,2025,3391127,NA,NA,NA,NA,NA,NA,NA,"Clematis kockiana isolate DX-520 chloroplast, complete genome"
PQ874728,159509,2025,1336180,NA,NA,NA,NA,NA,NA,NA,"Clematis kirilowii isolate XJM-26 chloroplast, complete genome"
PQ874727,159699,2025,3391126,NA,NA,NA,NA,NA,NA,NA,"Clematis jingdungensis isolate L.Xie-2024012121 chloroplast, complete genome"
PQ874726,159483,2025,384954,NA,NA,NA,NA,NA,NA,NA,"Clematis javana isolate Wen9385 chloroplast, complete genome"
PQ874725,159758,2025,231650,NA,NA,NA,NA,NA,NA,NA,"Clematis japonica isolate XL07 chloroplast, complete genome"
PQ874724,159777,2025,748722,NA,NA,NA,NA,NA,NA,NA,"Clematis insidiosa isolate CPG39693 chloroplast, complete genome"
PQ874723,159613,2025,1857134,NA,NA,NA,NA,NA,NA,NA,"Clematis hirsutissima isolate XL01 chloroplast, complete genome"
PQ874722,159321,2025,3140270,NA,NA,NA,NA,NA,NA,NA,"Clematis hirsutissima var. scottii isolate 20220814 chloroplast, complete genome"
PQ874721,159604,2025,2984543,NA,NA,NA,NA,NA,NA,NA,"Clematis hirsuta isolate CPG30539 chloroplast, complete genome"
PQ874720,159616,2025,2984543,NA,NA,NA,NA,NA,NA,NA,"Clematis hirsuta isolate CPG26385 chloroplast, complete genome"
PQ874719,159535,2025,3391125,NA,NA,NA,NA,NA,NA,NA,"Clematis hexapetala var. tchefouensis isolate L.Xie-2023062701 chloroplast, complete genome"
PQ874718,159697,2025,1857133,NA,NA,NA,NA,NA,NA,NA,"Clematis hancockiana isolate L.Xie-2730 chloroplast, complete genome"
PQ874717,159592,2025,1857133,NA,NA,NA,NA,NA,NA,NA,"Clematis hancockiana isolate 2023112702 chloroplast, complete genome"
PQ874716,159649,2025,2759698,NA,NA,NA,NA,NA,NA,NA,"Clematis guniuensis isolate XL00463 chloroplast, complete genome"
PQ874715,159816,2025,3391124,NA,NA,NA,NA,NA,NA,NA,"Clematis grewiiflora isolate L.Xie-2023080511 chloroplast, complete genome"
PQ874714,159599,2025,1857132,NA,NA,NA,NA,NA,NA,NA,"Clematis grata isolate L.Xie-2023080455 chloroplast, complete genome"
PQ874713,159717,2025,1857131,NA,NA,NA,NA,NA,NA,NA,"Clematis gracilifolia isolate DX-61 chloroplast, complete genome"
PQ874712,159557,2025,3391123,NA,NA,NA,NA,NA,NA,NA,"Clematis glabrifolia isolate NAS00601652 chloroplast, complete genome"
PQ874711,159643,2025,230837,NA,NA,NA,NA,NA,NA,NA,"Clematis fusca isolate 2024060701 chloroplast, complete genome"
PQ874710,159577,2025,231648,NA,NA,NA,NA,NA,NA,NA,"Clematis florida isolate XJM2024022601 chloroplast, complete genome"
PQ874709,159594,2025,1532743,NA,NA,NA,NA,NA,NA,NA,"Clematis flammula isolate XJM2022100704 chloroplast, complete genome"
PQ874708,159505,2025,650002,NA,NA,NA,NA,NA,NA,NA,"Clematis finetiana isolate 2022110804 chloroplast, complete genome"
PQ874707,159665,2025,231647,NA,NA,NA,NA,NA,NA,NA,"Clematis fasciculiflora isolate L.Xie-2024012214 chloroplast, complete genome"
PQ874706,159670,2025,3391119,NA,NA,NA,NA,NA,NA,NA,"Clematis dolichopoda isolate CPG28330 chloroplast, complete genome"
PQ874705,159701,2025,2962500,NA,NA,NA,NA,NA,NA,NA,"Clematis alpina subsp. sibirica isolate A-2022 chloroplast, complete genome"
PV904159,157466,2025,63476,NA,NA,NA,NA,NA,NA,NA,"Hemidesmus indicus voucher TRS-M2 chloroplast, complete genome"
PV904166,169180,2025,198562,NA,NA,NA,NA,NA,NA,NA,"Begonia masoniana chloroplast, complete genome"
PV871830,168574,2025,1406263,NA,NA,NA,NA,NA,NA,NA,"Begonia fimbristipula isolate zbtk chloroplast, complete genome"
PV802136,155488,2025,3448156,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum caatingae isolate S34 voucher RB01145303 chloroplast, complete genome"
PV802135,155443,2025,2802706,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum emulans isolate S31 voucher E00526730 chloroplast, complete genome"
PV802134,155267,2025,1807826,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum furcatum isolate S2 voucher C.321732 chloroplast, complete genome"
PV802133,155453,2025,2940233,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum memphiticum isolate S21 voucher E00621066 chloroplast, complete genome"
PV802132,155458,2025,2940233,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum memphiticum isolate S22 voucher E00621077 chloroplast, complete genome"
PV802131,155241,2025,4112,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum nigrum isolate S29 voucher E00133328 chloroplast, complete genome"
PV802130,155512,2025,4112,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum nigrum isolate S30 voucher E00320320 chloroplast, complete genome"
PV802129,155370,2025,159022,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum palitans isolate S3 voucher C.322687 chloroplast, complete genome"
PV802128,155766,2025,45836,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum physalifolium isolate S40 voucher 954750160 chloroplast, complete genome"
PV802127,155766,2025,45836,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum physalifolium isolate S41 voucher 964750073 chloroplast, complete genome"
PV802126,155419,2025,3448157,NA,NA,NA,NA,NA,NA,NA,"Solanum pruinosum isolate S25 voucher Colorico Soto 2528 chloroplast, complete genome"
PV802125,155462,2025,241759,NA,NA,NA,NA,NA,NA,NA,"UNVERIFIED: Solanum retroflexum isolate S5 voucher A14750025 chloroplast, complete genome"
